Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
Nordic chair,#REF!,Dark wood,Frame,Butterflies,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Brown,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_2_1,2_1,13073,ERCdZ6ipLLZw5xNBf
Nordic chair,#REF!,Dark wood,Frame,Raindrops,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Brown,Aqua,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_2_2,2_2,13073,zDvRLTRejA3u9i48h
Nordic chair,#REF!,Dark wood,Frame,Orange,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Brown,Orange,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_2_3,2_3,13073,NmAyFt7R7BKQuFquh
Nordic chair,#REF!,Dark wood,Frame,Flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Brown,Pink,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_2_4,2_4,13073,MwAK4Dg54g2QJR2fY
Nordic chair,#REF!,Dark wood,Frame,Dots,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Brown,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_2_5,2_5,13073,4AMHS7NuDMeYe9rNH
Nordic chair,#REF!,Dark wood,Frame,Leaves,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Brown,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_2_6,2_6,13073,Q4n5mEZLJnsDK9nE4
Nordic chair,#REF!,Dark wood,Frame,Triangles,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Brown,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_2_7,2_7,13073,vtas5r9dCK8nhkhyy
Nordic chair,#REF!,White,Frame,Little flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,White,Yellow,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_3_0,3_0,13073,TX3z4B96dpyRZbQYd
Nordic chair,#REF!,White,Frame,Butterflies,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,White,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_3_1,3_1,13073,Pgchs8dQaG4Gbvg22
Nordic chair,#REF!,White,Frame,Raindrops,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,White,Aqua,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_3_2,3_2,13073,FqBCYXuZwNqirPRfm
Nordic chair,#REF!,White,Frame,Orange,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,White,Orange,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_3_3,3_3,13073,HWJN8Qs5QTQvfZcga
Nordic chair,#REF!,White,Frame,Flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,White,Pink,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_3_4,3_4,13073,AKbLNeCRXDMe2hQuL
Nordic chair,#REF!,White,Frame,Dots,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,White,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_3_5,3_5,13073,WreighRBs7J8QBXsN
Nordic chair,#REF!,White,Frame,Leaves,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,White,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_3_6,3_6,13073,rd6HpvDmz2okZdjMq
Nordic chair,#REF!,White,Frame,Triangles,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,White,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_3_7,3_7,13073,BiqYfZ8XkdNNYpzjx
Nordic chair,#REF!,Red,Frame,Little flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Red,Yellow,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_4_0,4_0,13073,yxan7txRcw8AGG3eF
Nordic chair,#REF!,Red,Frame,Butterflies,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Red,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_4_1,4_1,13073,QaYhyMA98CzmTRFiz
Nordic chair,#REF!,Red,Frame,Raindrops,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Red,Aqua,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_4_2,4_2,13073,y2ZHCa5sCnsihpSY9
Nordic chair,#REF!,Red,Frame,Orange,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Red,Orange,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_4_3,4_3,13073,HtX3WBuogYNHXxfEE
Nordic chair,#REF!,Red,Frame,Flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Red,Pink,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_4_4,4_4,13073,ne6n8GXMZsqzzePdE
Nordic chair,#REF!,Red,Frame,Dots,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Red,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_4_5,4_5,13073,XnmJTJrwTZXhB4SpW
Nordic chair,#REF!,Red,Frame,Leaves,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Red,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_4_6,4_6,13073,NHt5X76JC2MDLFhKx
Nordic chair,#REF!,Red,Frame,Triangles,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Red,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_4_7,4_7,13073,xCD3ThJiBrjBeX7Nx
Nordic chair,#REF!,Blue,Frame,Little flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Aqua,Yellow,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_5_0,5_0,13073,CDgg8vhqvBGKg5uwg
Nordic chair,#REF!,Blue,Frame,Butterflies,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Aqua,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_5_1,5_1,13073,xgjprKHC8bDf8Wppz
Nordic chair,#REF!,Blue,Frame,Raindrops,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Aqua,Aqua,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_5_2,5_2,13073,vN3YMeBoLyfrkezam
Nordic chair,#REF!,Blue,Frame,Orange,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Aqua,Orange,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_5_3,5_3,13073,uheyARFakBiuDyB2p
Nordic chair,#REF!,Blue,Frame,Flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Aqua,Pink,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_5_4,5_4,13073,HBro2AjZx5mAk3Sdc
Nordic chair,#REF!,Blue,Frame,Dots,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Aqua,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_5_5,5_5,13073,ezpcqxmYRdmJvDSNk
Nordic chair,#REF!,Blue,Frame,Leaves,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Aqua,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_5_6,5_6,13073,q2hiswmmYcC8mT3wr
Nordic chair,#REF!,Blue,Frame,Triangles,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Aqua,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_5_7,5_7,13073,rd2MXgbtksDzXu2eR
Nordic chair,#REF!,Gray,Frame,Little flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Gray,Yellow,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_6_0,6_0,13073,KLgxBJLviBZZoJCC9
Nordic chair,#REF!,Gray,Frame,Butterflies,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Gray,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_6_1,6_1,13073,nNiZgL5Lh9rz7wP5g
Nordic chair,#REF!,Gray,Frame,Raindrops,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Gray,Aqua,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_6_2,6_2,13073,wu9qWrc6NMgzBZ39L
Nordic chair,#REF!,Gray,Frame,Orange,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Gray,Orange,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_6_3,6_3,13073,Sbw6R2zKKPMfFXYfa
Nordic chair,#REF!,Gray,Frame,Flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Gray,Pink,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_6_4,6_4,13073,NA35CNbkAWZ27ezxP
Nordic chair,#REF!,Gray,Frame,Dots,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Gray,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_6_5,6_5,13073,auYjy6ru7pBWf32iK
Nordic chair,#REF!,Gray,Frame,Leaves,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Gray,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_6_6,6_6,13073,8JRPWww4ZbxYHztis
Nordic chair,#REF!,Gray,Frame,Triangles,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Gray,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_6_7,6_7,13073,gkn2Zpo4sP4wcP3Rj
Nordic chair,#REF!,Black,Frame,Little flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Black,Yellow,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_7_0,7_0,13073,zYG4jZ43iMjHfiHjD
Nordic chair,#REF!,Black,Frame,Butterflies,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Black,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_7_1,7_1,13073,is6xBqSTmvDBbHeJA
Nordic chair,#REF!,Black,Frame,Raindrops,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Black,Aqua,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_7_2,7_2,13073,Re7c8byzrRwevQAeg
Nordic chair,#REF!,Black,Frame,Orange,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Black,Orange,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_7_3,7_3,13073,sE4MqetZD7WoFvQCH
Nordic chair,#REF!,Black,Frame,Flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Black,Pink,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_7_4,7_4,13073,tTGXbttPpgrQJNaxt
Nordic chair,#REF!,Black,Frame,Dots,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Black,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_7_5,7_5,13073,E44STHaNMFc5FTtze
Nordic chair,#REF!,Black,Frame,Leaves,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Black,Green,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_7_6,7_6,13073,Wps5hP3tduGiKeiJh
Nordic chair,#REF!,Black,Frame,Triangles,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,8400,2100,Black,Colorful,1x1,No,7600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicChairS_Remake_7_7,7_7,13073,72gCq7coBQ9nJ7td3
Nordic low table,#REF!,Light wood,Color,None,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Beige,Beige,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_0_0,0_0,13076,rfyqFqEp5Gu8pTDxu
Nordic low table,#REF!,Light wood,Color,Little flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Beige,Yellow,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_0_1,0_1,13076,ihGsXBj8uyCyBAmLY
Nordic low table,#REF!,Light wood,Color,Butterflies,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Beige,Green,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_0_2,0_2,13076,qk34DhYFAxdH7Ng6X
Nordic low table,#REF!,Light wood,Color,Raindrops,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Beige,Aqua,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_0_3,0_3,13076,YCGnHPKmQgFsvZXoN
Nordic low table,#REF!,Light wood,Color,Orange,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Beige,Orange,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_0_4,0_4,13076,mHcw8PFyPhFW7XmAC
Nordic low table,#REF!,Light wood,Color,Flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Beige,Pink,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_0_5,0_5,13076,zqgZsr2k42njQkpea
Nordic low table,#REF!,Light wood,Color,Dots,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Beige,Colorful,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_0_6,0_6,13076,9J2a6YDx83WGLHeME
Nordic low table,#REF!,Light wood,Color,Leaves,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Beige,Green,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_0_7,0_7,13076,2fPLuSzxXacfE2R5c
Nordic low table,#REF!,Natural wood,Color,None,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Orange,Orange,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_1_0,1_0,13076,EExxngFZajuMLbkXX
Nordic low table,#REF!,Natural wood,Color,Little flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Orange,Yellow,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_1_1,1_1,13076,7qbCZxPiwBhjuXyur
Nordic low table,#REF!,Natural wood,Color,Butterflies,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Orange,Green,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_1_2,1_2,13076,74RG84dnShJnT46Mq
Nordic low table,#REF!,Natural wood,Color,Raindrops,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Orange,Aqua,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_1_3,1_3,13076,Sa9hZXu8NWwH9Kfpo
Nordic low table,#REF!,Natural wood,Color,Orange,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Orange,Orange,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_1_4,1_4,13076,BWjyjRPXqa76vGr6N
Nordic low table,#REF!,Natural wood,Color,Flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Orange,Pink,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_1_5,1_5,13076,q9gJcwkJ9CmQ9ePmr
Nordic low table,#REF!,Natural wood,Color,Dots,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Orange,Colorful,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_1_6,1_6,13076,wSdoFgRJf4oQMsL65
Nordic low table,#REF!,Natural wood,Color,Leaves,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Orange,Green,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_1_7,1_7,13076,7e5foR5oJ9er37Yd3
Nordic low table,#REF!,Dark wood,Color,None,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Brown,Brown,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_2_0,2_0,13076,S7vc3DWGrd8uuStZD
Nordic low table,#REF!,Dark wood,Color,Little flowers,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Brown,Yellow,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_2_1,2_1,13076,4o7nrNE99qAwdJR4X
Nordic low table,#REF!,Dark wood,Color,Butterflies,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Brown,Green,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_2_2,2_2,13076,Mmnuezn9bJgWX5p6j
Nordic low table,#REF!,Dark wood,Color,Raindrops,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Brown,Aqua,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_2_3,2_3,13076,YEnh55qZH5WBG3WDi
Nordic low table,#REF!,Dark wood,Color,Orange,Fabric,No,No,Yes,Default; Custom; Sable,3,Normal,2400,7900,1975,Brown,Orange,2x1,Yes,7100,Poki,Nook's Cranny; HHP Office,,NA,NA,151,living room,None,Nordic,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrNordicTableM_Remake_2_4,2_4,13076,kvvKP6e7pLPBQgqJz
