ID,Label,Villager,Required Indoor Furniture 1,Required Indoor Furniture 2,Required Indoor Furniture 3,Required Outdoor Furniture 1,Required Outdoor Furniture 2,Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,shp13,Pietro,plaza balloon wagon,,,plaza ferris wheel,plaza game stand,K.K. Mariachi,garden chair,crescent-moon chair,plaza bench,garden table,shell table,shell bed,Gemini closet,shell arch,gazebo,rocket lamp,stage lights,bubble machine,garden wagon,menu chalkboard,popcorn machine,kids' tent,colorful wheel,fountain,popcorn snack set,colorful juice,nova light,toy box,cards,card tower,magic kit,Pietro's photo,party garland,Pietro's poster,party wall,tree-lined wall,backyard-fence wall,starry-sky wall,arched-brick flooring,party flooring,backyard lawn,cloud flooring,oval entrance mat,white square tile,stage rug,blue message mat,jester costume (Black & white),jester costume (Red & blue),jester costume (Green & red),jester costume (Purple & yellow),balloon hat (Orange),balloon hat (Green),balloon hat (Blue),balloon hat (Rainbow),jester's cap (Black & white),jester's cap (Red & blue),jester's cap (Green & red),jester's cap (Purple & yellow),jester's mask (Black),jester's mask (Red),jester's mask (Green),jester's mask (Blue),masquerade mask (Black),masquerade mask (Red),masquerade mask (Purple),masquerade mask (Gold),masquerade mask (Green),masquerade mask (Blue),jester's shoes (Black),jester's shoes (Red),jester's shoes (Green),jester's shoes (Purple),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,shp14,Étoile,sewing machine,cute DIY table,sturdy sewing box,,,Two Days Ago,cute chair,simple chair,simple stool,clothes closet,dreamy shelves,Nordic shelves,old sewing machine,spinning wheel,loom,Mama bear,Kiki & Lala bed,Kiki & Lala cloud maker,Kiki & Lala sofa,Kiki & Lala table,tree's bounty lamp,star clock,scrapbook,sewing project,ironing set,toolbox,nail-art set,Baby panda,dreamy unicorn toy,puppy plushie,dress-up doll,dollhouse,sea globe,pop-up book,tree's bounty little tree,Étoile's photo,dreamy wall rack,floral swag,dried-flower garland,starry garland,broom and dustpan,macrame tapestry,Kiki & Lala clock,cool hyacinth wreath,Étoile's poster,Kiki & Lala poster,milk-glass lamp,Nordic pendant light,dreamy hanging decoration,blue heart-pattern wall,blue quilt wall,starry wall,Kiki & Lala wall,pink-paint flooring,blue dot flooring,simple purple flooring,Kiki & Lala flooring,lacy rug,fluffy rug,yellow star rug,Kiki & Lala rug,Kiki & Lala tee,Kiki & Lala dress,Kiki & Lala pin,Kiki & Lala socks,Kiki & Lala shoes,Kiki & Lala wand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,shp15,Dom,crew member's seat,golden gear tower,outdoor generator,,,Farewell,bunk bed,tool cart,server,amp,golden gear apparatus,meter and pipes,robot arm,inspection equipment,conveyor belt,amazing machine,unknown machine,robot hero,wind turbine,throwback gothic mirror,lantern,nova light,film projector,pro tape recorder,pedal board,tangled cords,typewriter,aluminum briefcase,tin robot,plasma ball,Dom's photo,light switch,breaker,surveillance camera,gears,Dom's poster,ornithopter,robo-wall,steampunk wall,future-tech wall,server-room wall,green rubber flooring,circuit-board flooring,robo-flooring,hopscotch flooring,colorful vinyl sheet,aluminum rug,fluffy rug,yellow star rug,steampunk costume (Red),steampunk costume (Purple),steampunk glasses (Green),steampunk glasses (Purple),recycled boots,iron wand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,squ00,Peanut,diner neon sign,jukebox,cherry pie,,,K.K. Gumbo,diner chair,ranch chair,diner counter chair,diner sofa,diner mini table,ranch lowboard,antique table,diner dining table,counter table,diner counter table,covered counter,throwback race-car bed,throwback rocket,ranch cupboard,storefront,ranch kitchen,folding floor lamp,palm-tree lamp,alto saxophone,cactus,garbage can,snack machine,barrel,retro gas pump,candy machine,dartboard,wooden box,plain wooden shop sign,covered wagon,glass jar,cans,decorative bottles,french fries,pizza margherita,pancakes,apple pie,diced-salad sandwich set,snack,melon soda,tin robot,skateboard,Peanut's photo,wall shelf with bottles,diner neon clock,wall-mounted neon lamps,skateboard wall rack,Peanut's poster,enamel lamp,ceiling fan,antique brick wall,cute red wall,pink diner wall,skyscraper wall,western vista,old board flooring,flagstone flooring,cute white-tile flooring,gray vinyl flooring,highway flooring,pink Hawaiian quilt rug,red wavy rug,peach stripes rug,light-brown cow-print rug,cowboy shirt (Red),cowboy shirt (Brown),cowboy shirt (Light blue),cowboy shirt (Blue),cowboy shirt (White),diner apron (Black),diner apron (Red),diner apron (Pink),diner apron (Yellow),diner apron (Aquamarine),diner apron (Blue),diner apron (Cream),groovy tunic (Orange),groovy tunic (Brown),groovy tunic (Camel),western pants,diner uniform (Black),diner uniform (Red),diner uniform (Pink),diner uniform (Yellow),diner uniform (Aquamarine),diner uniform (Blue),diner uniform (Cream),ice-hockey uniform (White & red),ice-hockey uniform (White & blue),ice-hockey uniform (Gray),ice-hockey uniform (Berry red),ice-hockey uniform (Orange),ice-hockey uniform (Green),ice-hockey uniform (Light blue),ice-hockey uniform (Blue),hockey mask (White),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,squ01,Blaire,clothes closet,cardboard box,,,,K.K. Dub,apple chair,diner chair,peach chair,wooden chair,box corner sofa,box sofa,diner counter chair,wooden stool,diner sofa,diner mini table,wooden end table,wooden mini table,orange end table,wooden low table,diner dining table,wooden table,diner counter table,wooden simple bed,pear bed,wooden double bed,wooden wardrobe,pear wardrobe,wooden chest,juicy-apple TV,refrigerator,cardboard box,mixer,infused-water dispenser,fruit basket,cherry jelly,peach tart,orange pound cake,pear pie,apple smoothie,blood-orange juice,melon soda,strawberry soda,cherry speakers,peach surprise box,Blaire's photo,cherry lamp,orange wall-mounted clock,fruit wreath,perfect painting,Blaire's poster,Nordic pendant light,simple shaded lamp,apple wall,cherry wall,orange wall,peach wall,pear wall,pine-board flooring,hexagonal floral flooring,cute white-tile flooring,mint dot flooring,apple rug,cherry rug,orange rug,peach rug,pear rug,pineapple aloha shirt (Red),pineapple aloha shirt (Pink),pineapple aloha shirt (Orange),pineapple aloha shirt (Yellow),pineapple aloha shirt (Green),pineapple aloha shirt (Blue),pineapple aloha shirt (Purple),pineapple aloha shorts (Red),pineapple aloha shorts (Pink),pineapple aloha shorts (Orange),pineapple aloha shorts (Yellow),pineapple aloha shorts (Green),pineapple aloha shorts (Blue),pineapple aloha shorts (Purple),tropical muumuu (White),tropical muumuu (Pink),tropical muumuu (Yellow),tropical muumuu (Mint),tropical muumuu (Blue),tropical hat (White),tropical hat (Pink),tropical hat (Yellow),tropical hat (Mint),tropical hat (Blue),apple,cherry,orange,peach,pear,apple tree,cherry tree,orange tree,peach tree,pear tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,squ02,Filbert,space shuttle,vehicle cabin seat,,minicar,,K.K. Stroll,crew member's seat,transit seat,diner counter table,throwback race-car bed,throwback rocket,plaza train,spaceship control panel,yacht,lunar lander,lunar rover,rocket,scooter,luxury car,truck,tractor,bulldozer,steamroller,tire stack,RC helicopter,train set,robot hero,unfolded reference sheet,throwback container,mini circuit,Filbert's photo,formal paper,exit sign,gears,Filbert's poster,hanging guide sign,dual hanging monitors,ornithopter,yellow simple-cloth wall,blue playroom wall,airplane wall,train-window wall,blue-paint flooring,pastel puzzle flooring,robo-flooring,highway flooring,sloppy rug,gray floor tiles,blue vinyl sheet,fluffy rug,conductor's jacket (Blue),conductor's jacket (Navy blue),conductor's jacket (Light blue),conductor's jacket (Red),conductor's jacket (Green),conductor's jacket (Brown),conductor's jacket (White),pilot's uniform (Black),pilot's uniform (Light blue),pilot's uniform (Navy blue),racing outfit (Black),racing outfit (Red),racing outfit (Yellow),racing outfit (Blue),conductor's cap (Blue),conductor's cap (Navy blue),conductor's cap (Light blue),conductor's cap (Red),conductor's cap (Green),conductor's cap (Brown),conductor's cap (White),pilot's hat (Black),pilot's hat (Light blue),pilot's hat (Navy blue),racing helmet (White),racing helmet (Black),racing helmet (Red),racing helmet (Pink),racing helmet (Green),racing helmet (Light blue),racing helmet (Blue),racing helmet (Purple),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,squ03,Pecan,vintage sofa,vintage dresser,schefflera,,,K.K. Swing,antique chair,rocking chair,vintage stool,piano bench,antique mini table,vintage low table,antique table,antique bureau,den desk,vintage desk,antique bed,iron hanger stand,antique vanity,full-length mirror,retro stereo,cello,grand piano,upright piano,music stand,fireplace,birdcage,antique clock,coffee grinder,simple kettle,coffee cup,elegant lamp,table lamp,antique radio,fancy violin,rotary phone,fragrance sticks,chessboard,Pecan's photo,floral swag,fancy frame,dark lily wreath,iron doorplate,perfect painting,Pecan's poster,enamel lamp,simple shaded lamp,wood-shade lamp,hanging shelves,chocolate hallway wall,purple Moroccan wall,beige art-deco wall,black European-style wall,old board flooring,rosewood flooring,dark-block flooring,arabesque flooring,simple purple flooring,purple shaggy rug,elegant brown rug,brown kitchen mat,ivory medium round mat,ivory small round mat,marble-print dress (Pink),marble-print dress (Orange),marble-print dress (Green),marble-print dress (Blue),marble-print dress (Purple),wig with ribbon (Red),wig with ribbon (Yellow),wig with ribbon (Green),wig with ribbon (Berry red),wig with ribbon (Black),wig with ribbon (White),patterned stockings (White),patterned stockings (Black),cross-belt sandals (Gray),cross-belt sandals (Black),cross-belt sandals (Pink),cross-belt sandals (Green),cross-belt sandals (Purple),cross-belt sandals (Brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,squ04,Nibbles,study desk,study chair,globe,,,Mr. K.K.,zen cushion,wooden end table,wooden low table,tea table,wooden simple bed,futon,upright organizer,wooden-block bookshelf,wooden bookshelf,round space heater,wooden waste bin,cushion,wooden table mirror,coffee cup,veggie sandwich,veggie cookies,frozen-treat set,instant noodles,snack,table lamp,desktop computer,cute music player,digital alarm clock,book,stack of books,strapped books,book stands,magazine,stacked magazines,homework set,makeup pouch,nail-art set,accessories stand,Newton's cradle,Nibbles's photo,cherry-blossom clock,study poster,world map,corkboard,broom and dustpan,pennant,Nibbles's poster,enamel lamp,zen light,beaded-curtain wall,green flower-print wall,green blossoming wall,standard tearoom wall,light parquet flooring,cute-paint flooring,green-paint flooring,tatami,retro dotted rug,green kitchen mat,red watermelon rug,turquoise heart rug,college cardigan (White),college cardigan (Gray),college cardigan (Red),college cardigan (Orange),college cardigan (Navy blue),hanten jacket (Green),hanten jacket (Dark blue),hanten jacket (Purple),hanten jacket (Brown),watermelon dress,watermelon hat,watermelon umbrella,ramune-soda frozen treat,canned soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,squ05,Agent S,speed bag,shower booth,barbell,,,Go K.K. Rider,outdoor folding chair,outdoor folding table,school locker,climbing wall,water cooler,digital scale,whiteboard,stadiometer,changing room,mountain bike,tire stack,monster statue,weight bench,exercise bike,treadmill,pull-up-bar stand,exercise ball,punching bag,tire toy,kettle,Ring-Con,dispenser,hourglass,Agent S's photo,wall fan,shower set,bathroom towel rack,wooden-plank sign,boomerang,Agent S's poster,fluorescent light,ceiling fan,concrete wall,stone wall,robo-wall,rock-climbing wall,basement flooring,rubber-tile flooring,blue rubber flooring,blue camo flooring,simple small orange mat,blue blocks rug,blue argyle rug,white exercise mat,samurai shirt (White),samurai shirt (Black),samurai shirt (Red),samurai shirt (Golden yellow),samurai shirt (Blue),noble zap suit (Pink),noble zap suit (White),noble zap suit (Silver),noble zap suit (Black),noble zap suit (Red),noble zap suit (Yellow),noble zap suit (Green),noble zap suit (Blue),power suit (Black),power suit (Red),power suit (Green),power suit (Blue),power helmet (Black),power helmet (Red),power helmet (Green),power helmet (Blue),samurai helmet (White),samurai helmet (Black),samurai helmet (Red),samurai helmet (Golden yellow),samurai helmet (Blue),zap helmet (Red),zap helmet (White),zap helmet (Silver),zap helmet (Black),zap helmet (Pink),zap helmet (Yellow),zap helmet (Green),zap helmet (Blue),power boots (Black),power boots (Red),power boots (Green),power boots (Blue),samurai greaves (White),samurai greaves (Black),samurai greaves (Red),samurai greaves (Golden yellow),samurai greaves (Blue),zap boots,jet pack (Gray),jet pack (Black),jet pack (White),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,squ06,Caroline,ranch bed,ranch chair,antique wardrobe,,,Wandering,rocking chair,ranch tea table,ranch lowboard,antique table,antique bureau,ranch wardrobe,log decorative shelves,ranch cupboard,antique vanity,ranch kitchen,stonework kitchen,fireplace,flower bed,garden wagon,coffee grinder,glass jar,coffee cup,veggie basket,organic bread,pickled veggies,table lamp,phonograph,wooden bucket,Caroline's photo,pot rack,cuckoo clock,antique phone,dried-flower garland,broom and dustpan,windflower wreath,Caroline's poster,milk-glass lamp,ceiling fan,wooden-knot wall,white painted-wood wall,brown-brick wall,white delicate-blooms wall,birch flooring,wooden-knot flooring,yellow floral flooring,light wood-pattern flooring,red Persian rug,red-and-blue checked rug,elegant brown rug,oval entrance mat,denim overalls (White),denim overalls (Black),denim overalls (Red),denim overalls (Orange),denim overalls (Avocado),denim overalls (Blue),denim overalls (Brown),denim overalls (Beige),sleeveless shirtdress (White),sleeveless shirtdress (Pink),sleeveless shirtdress (Lime),sleeveless shirtdress (Blue),straw boater (Monotone),straw boater (Pink),straw boater (Brown),straw boater (Light blue),straw boater (Dark brown),straw boater (Beige),straw boater (Light brown),straw boater (Cream),country socks (Black ribbons),country socks (Red ribbons),country socks (Green ribbons),country socks (Blue ribbons),ghillie brogues (White),ghillie brogues (Black),ghillie brogues (Brown),loafers (White),loafers (Black),loafers (Red),loafers (Pink),loafers (Yellow),loafers (Blue),loafers (Brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,squ07,Sally,pansy table,rose bed,,cherry-blossom-petal pile,,Stale Cupcakes,log sofa,wooden stool,mum cushion,log stool,glowing-moss stool,swinging bench,hammock,beach towel,wooden bookshelf,cosmos shower,cherry-blossom branches,flower bed,green-leaf pile,outdoor picnic set,cruiser bike,tiny library,birdcage,tulip surprise box,glowing-moss boulder,picnic basket,hyacinth lamp,cherry-blossom bonsai,book,stack of books,windflower fan,bunny garden decoration,Sally's photo,cherry-blossom clock,pretty tulip wreath,Sally's poster,bird mobile,greenhouse wall,backyard-fence wall,meadow vista,cherry-blossom-trees wall,backyard lawn,daisy meadow,wildflower meadow,cherry-blossom flooring,blue vinyl sheet,red vinyl sheet,round vine rug,cherry-blossom rug,fluffy rug,tree sweater,denim painter's pants (Navy blue),denim painter's pants (White),denim painter's pants (Black),denim painter's pants (Light blue),denim painter's pants (Blue),clover dress (Dark green),clover dress (Green),flowery-dot tights (White),flowery-dot tights (Black),flowery-dot tights (Pink),flowery-dot tights (Yellow),flowery-dot tights (Blue),slip-on loafers (White),slip-on loafers (Black),slip-on loafers (Red),slip-on loafers (Yellow),slip-on loafers (Green),slip-on loafers (Light blue),slip-on loafers (Blue),slip-on loafers (Beige),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,squ08,Static,mining car,gear apparatus,,windmill,,K.K. Mariachi,lab chair,sleeping bag,tool shelf,jail bars,medieval building side,ruined decorated pillar,ruined broken pillar,ruined arch,meter and pipes,amazing machine,tourist telescope,creepy skeleton,barrel,fire hydrant,wooden box,campfire,tiki torch,cave,dormant volcano,glowing-moss statue,forbidden altar,golden casket,plate armor,lantern,pro tape recorder,portable radio,antique radio,nearly busted radio,glowing-moss jar,stack of books,typewriter,wooden toolbox,gold bars,bottled ship,Static's photo,iron wall lamp,wall-mounted candle,antique phone,gears,Static's poster,ornithopter,vine garland,hanging glowing moss,ramshackle wall,industrial wall,mossy-garden wall,ruins wall,ramshackle flooring,glowing-moss flooring,swamp flooring,future-tech flooring,gray brick rug,dark stones rug,light stones rug,skull rug,explorer tee (Beige),explorer tee (Avocado),explorer tee (Blue),explorer tee (Camel),explorer shorts (Beige),explorer shorts (Avocado),explorer shorts (Blue),explorer shorts (Camel),steampunk costume (Red),steampunk costume (Purple),explorer's hat (Beige),explorer's hat (Avocado),explorer's hat (Blue),explorer's hat (Camel),outback hat (White),outback hat (Red),outback hat (Pink),outback hat (Brown),outback hat (Beige),steampunk glasses (Green),steampunk glasses (Purple),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,squ09,Mint,ice-cream display,soft-serve lamp,,,,K.K. Bossa,counter chair,diner chair,diner counter chair,diner mini table,small café table,large café table,checkout counter,counter table,diner counter table,open wooden shelves,wood partition,plant partition,rocket lamp,diner neon sign,freezer,fan palm,vertical banner,frozen-drink machine,retro ice-cream case,busing station,milk can,frozen sculpture,glass jar,fruit basket,frozen-treat set,melon soda,carton beverage,modern cash register,Mint's photo,wall shelf with bottles,pot rack,double-sided wall clock,Mint's poster,stained-glass light,dual hanging monitors,pastel dotted wall,blue heart-pattern wall,blue-striped wall,ice-cream-shoppe wall,white-paint flooring,natural-block flooring,terra-cotta flooring,mint dot flooring,peach checked rug,blue stripes rug,ivory medium round mat,white message mat,fast-food uniform (Black),fast-food uniform (Blue),fast-food uniform (Pink),fast-food uniform (Orange),fast-food uniform (Green),fast-food uniform (Brown),café-uniform dress (Pink),café-uniform dress (Orange),café-uniform dress (Green),café-uniform dress (Light blue),do-rag (Black),do-rag (Red),do-rag (Pink),do-rag (Yellow),do-rag (Green),do-rag (Blue),do-rag (Purple),do-rag (Beige),fast-food cap (Black),fast-food cap (Blue),fast-food cap (Pink),fast-food cap (Orange),fast-food cap (Green),fast-food cap (Brown),soft-serve hat (Vanilla),soft-serve hat (Black sesame),soft-serve hat (Strawberry),soft-serve hat (Gold leaf),soft-serve hat (Green tea),soft-serve hat (Pale sky),soft-serve hat (Purple sweet potato),soft-serve hat (Chocolate),mint umbrella,vanilla cone,vanilla soft serve,chocolate soft serve,berry-vanilla soft serve,chocolate cone,matcha-vanilla soft serve,strawberry cone,melon-cheesecake cone,orange-mint cone,rainbow soft serve,ramune-soda-lemon cone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
